userID,ISBN,bookRating
4169,0375502238,8
4169,0385504209,10
4179,0590452037,7
4183,0743418174,6
4193,0375727345,5
4193,0811828964,7
4194,0671624342,6
4195,0786890169,6
4197,0071349294,9
4197,0312873085,8
4197,0316969680,5
4197,0399146687,8
4197,0399147101,8
4197,0553109839,8
4197,0670861944,9
4197,0684841185,9
4221,0060086246,9
4221,0061010707,8
4221,0373250126,8
4221,0385510438,9
4221,0451410947,8
4223,0552998001,7
4223,0671004530,7
4225,0451202341,6
4226,0440226414,7
4228,014028009X,7
4228,0883657635,7
4273,0446361305,3
4292,1573220256,10
4303,0425181480,3
4334,1841950149,8
4343,1852428112,5
4365,0345413369,10
4365,0345413377,5
4385,0061093343,9
4385,0373201427,10
4385,0373482949,10
4385,0373482957,10
4385,037365054X,10
4385,0446360511,10
4385,0446364290,10
4385,0446364312,10
4385,0446600342,10
4385,1551660016,10
4385,155166531X,10
4385,1551667436,10
4386,0452282829,6
4432,033028813X,8
4438,0061098795,8
4497,0515093556,1
4516,0385722206,8
4521,0061095540,5
4541,0446606243,7
4551,0425115801,8
4556,042517736X,8
4570,0395860318,8
4570,0679772677,7
4570,0767902912,6
4573,0609809547,10
4600,0449006379,8
4600,0679777601,10
4622,034540288X,4
4622,0385336179,10
4622,0425154882,7
4622,0553213342,5
4622,0786886463,7
4705,0679445625,7
4732,067976402X,9
4766,059030271X,10
4785,0312291639,9
4785,0440504716,8
4785,1573245038,7
4795,0151008116,9
4795,031242227X,9
4795,0446532231,8
4795,0452282152,9
4816,0380726297,9
4821,0060933577,6
4821,044023672X,5
4821,0786868716,6
4838,034540047X,6
4838,1573229083,3
4870,0515116173,8
4900,0316776963,7
4912,0553210823,7
4938,0345313860,10
4938,0345336976,7
4938,0345387791,8
4938,0425115801,9
4938,042513525X,7
4938,0440220602,8
4938,0451156609,10
4938,0515095826,8
4942,0380728184,7
4965,0671016768,7
4995,060980748X,7
5003,0452282152,7
5021,0394578198,7
5025,0553278118,7
5034,0425170349,10
5037,0440213525,8
5037,0446608955,8
5037,0671867113,4
5091,0449218473,8
5101,0060977493,5
5127,0679765050,9
5153,0864426224,9
5162,067972883X,7
5163,0385486804,5
5186,0316143464,3
5209,0345350804,10
5209,0440100259,10
5223,8466301526,5
5268,0451166892,10
5268,1558506462,5
5286,0446343013,6
5286,0451202473,9
5286,0743439775,9
5289,0515132187,5
5295,0061098361,7
5333,0425154092,7
5333,0440213525,9
5337,0425179613,5
5350,0099286572,8
5351,0330262726,9
5358,0671014196,7
5359,0688171877,9
5361,0871136791,8
5375,0395363179,5
5375,0449005615,8
5385,0553284347,10
5414,060980748X,6
5416,0425142035,5
5426,0440508975,8
5439,0060938455,9
5439,0375504613,8
5439,0805063897,10
5443,0425161285,8
5448,0440439884,9
5448,0553274295,6
5448,0689800843,10
5451,1586480103,5
5452,0446600253,8
5476,0312278586,7
5476,0316780812,10
5476,0316782262,6
5476,034540761X,7
5476,0385504209,10
5476,0440225701,5
5476,0446609323,5
5476,0451168690,5
5476,0525945210,8
5476,0553572105,5
5476,0670031062,7
5476,0679439382,1
5476,0786889837,3
5476,0804108749,8
5476,0804109052,5
5476,1841952974,8
5483,0804114986,8
5499,0060555513,10
5499,0312271786,10
5499,0312304269,10
5499,0316710571,10
5499,0345452577,10
5499,0345457587,10
5499,0345458915,10
5499,0385510438,10
5499,0385511612,10
5499,0399148760,8
5499,0553802496,10
5499,0553802526,10
5501,0425178102,7
5505,1930252501,9
5506,0312981260,10
5517,0595175686,10
5539,0061031844,6
5539,0142001740,8
5539,0425152367,8
5539,0451208765,6
5539,0618129022,10
5539,0671027387,10
5543,0590444646,8
5555,0394587545,6
5559,0385504209,8
5582,0060987324,8
5582,0061014788,8
5582,0140266933,8
5582,0140277749,9
5582,014028009X,10
5582,0380790947,10
5582,0380790963,10
5582,0380817683,8
5582,0380820293,8
5582,0393027414,4
5582,0399142991,8
5582,0425181464,10
5582,0425183971,10
5582,0440108268,8
5582,0441005748,10
5582,044651652X,7
5582,0451191137,10
5582,0451191889,5
5582,0486270521,10
5582,0515093556,7
5582,0525934960,8
5582,0679433015,6
5582,0679454489,8
5582,0679736395,10
5582,0786808012,10
5582,1551668653,8
5582,1573228745,9
5609,0345313860,10
5609,0441703534,10
5636,0425162443,8
5639,0061009504,6
5665,0399136479,8
5665,0440237025,7
5665,0515135062,10
5665,0553583395,7
5665,0671014951,6
5669,0679893105,10
5669,0812555171,10
5674,1402710658,8
5702,0140366660,9
5703,0345366239,10
5722,0385504209,7
5722,0385721420,5
5728,0671026011,6
5730,0140380361,9
5737,0316776963,5
5741,0061031410,9
5741,0380784165,8
5741,0743439791,8
5783,0451205421,8
5790,0671869108,8
5791,0812516001,5
5815,0316693200,9
5815,0385505833,7
5815,0399145923,8
5815,0451203895,5
5815,0688149626,8
5850,0380716542,10
5868,051512317X,9
5903,0316777722,7
5903,0385319002,7
5903,0671015648,8
5903,0743225082,8
5903,076790382X,9
5903,0767905180,8
5932,0312291639,5
5942,0345384563,8
5942,0345387651,7
5942,0385475462,8
5942,0842329129,2
5948,0399147284,5
5956,0842329129,5
5956,1881273628,5
5958,042517364X,8
5963,0394589424,6
5963,0679444815,5
5968,0060921145,7
5988,0425121259,7
5998,0553572210,5
6007,0440224853,5
6017,0007110928,6
6017,0141007338,9
6022,0446612545,8
6026,0345404793,10
6035,0679745130,10
6036,0375502815,8
6041,0671027662,10
6073,0060981180,9
6073,0312244991,8
6073,0316198951,9
6073,0345335058,8
6073,0345427637,6
6073,0375704558,9
6073,0440416027,9
6073,0446674168,8
6073,0446675369,10
6073,0553380095,8
6073,0679776818,9
6073,0767904427,10
6103,0099287927,7
6112,0553274295,7
6115,0385318073,10
6115,0525946284,10
6139,0393314804,7
6156,0312168748,9
6169,051513287X,7
6217,0060915544,8
6218,014032870X,9
6226,0679446486,6
6229,0316181358,9
6238,0151005346,7
6238,0156005204,9
6238,0156006391,9
6238,0156010593,10
6238,0345361792,8
6238,0345424719,10
6238,0345449347,7
6238,0553377868,10
6238,0679751521,10
6238,0679777431,9
6239,034543479X,3
6242,006000438X,6
6242,0060958022,6
6242,0060987103,7
6242,0156006391,5
6242,0312130279,7
6242,0312267568,5
6242,0312291639,5
6242,0312301731,7
6242,0345417941,7
6242,0375706062,7
6242,0375707425,7
6242,0375707972,8
6242,0375724834,7
6242,0375726403,7
6242,0385475772,7
6242,0385720467,7
6242,0446670251,5
6242,0452272726,5
6242,0525941916,5
6242,0671679430,6
6242,0679455116,5
6242,0679724362,6
6242,0679751521,5
6242,067976402X,8
6242,068484267X,8
6242,0767902041,5
6242,0767903382,7
6242,0871136791,8
6242,1550223968,5
6242,1573225789,7
6242,1573227331,6
6242,1573228214,6
6242,1573229717,5
6247,0316969443,10
6251,0020446500,8
6251,0060171928,8
6251,0064400565,10
6251,0156189216,10
6251,0316460842,9
6251,0345392825,8
6251,0375504613,7
6251,0375725784,4
6251,0375727345,6
6251,0380600129,10
6251,038078047X,7
6251,039480001X,10
6251,0394820371,10
6251,0395498589,10
6251,039923392X,10
6251,0425153061,9
6251,0440206154,7
6251,0440222656,7
6251,0440224675,6
6251,0446532231,10
6251,0451821971,9
6251,0525934960,9
6251,0590406205,10
6251,0618164723,7
6251,0670868434,8
6251,0670894605,8
6251,067150987X,10
6251,0679454446,8
6251,0679731148,7
6251,067976402X,8
6251,0679769781,8
6251,068484267X,8
6251,0688108059,8
6251,0688149790,7
6251,0786817070,8
6251,0786869216,10
6251,0809117541,10
6251,0836218353,10
6251,0890876797,8
6251,0894802046,8
6251,0894803921,8
6251,0912656506,5
6251,1400045088,10
6251,1555913458,9
6251,1563051729,10
6251,1563052377,8
6253,0752837680,4
6254,0842342702,10
6265,0310217598,5
6274,0140434186,8
6280,0060936231,5
6280,0140153195,5
6280,0151008116,9
6280,1590862910,9
6285,0312951647,6
6298,0446531480,8
6302,0451207645,5
6308,0452282829,8
6312,0743428188,8
6318,0671042858,6
6323,0345313860,6
6323,0345395069,2
6323,0385424728,6
6323,0399143807,2
6323,0440213525,6
6323,0440236169,2
6323,0553092650,7
6323,0553100009,1
6323,0553102346,7
6323,0553575945,9
6323,0671011375,6
6323,0679450408,4
6330,0751530328,7
6330,0786886463,4
6333,0156013126,7
6333,0380798573,5
6333,0425183750,6
6333,0452282268,7
6333,0786867787,7
6345,0451183665,10
6345,0761118691,9
6347,0446605239,7
6366,0525446052,10
6392,067976402X,10
6398,0451203895,6
6401,0446612626,5
6415,0060008024,8
6431,0060193395,9
6431,0373217242,6
6431,0425144372,9
6431,0446363669,8
6452,0452282829,5
6460,0804105138,9
6466,0515118249,7
6489,0380731207,7
6497,038081093X,8
6501,0449907481,8
6505,0316171638,5
6505,0446605581,8
6532,031286504X,9
6532,038533348X,9
6532,0425099334,4
6532,0553106651,9
6535,0385504209,10
6537,0060391022,8
6537,0385722206,6
6537,0425161285,7
6537,0446516538,4
6543,0060093595,7
6543,006019295X,7
6543,0060958111,7
6543,0060987103,10
6543,0061009504,10
6543,0140119507,8
6543,0140280553,6
6543,0141002166,5
6543,0142001740,9
6543,0312267568,9
6543,0312313810,6
6543,0316107093,8
6543,0375411070,10
6543,0375422412,7
6543,0375709118,7
6543,0380792745,9
6543,0385721420,7
6543,0385722206,6
6543,039305747X,7
6543,0395836220,5
6543,0399149422,5
6543,0399152288,7
6543,0446604658,8
6543,0446606928,6
6543,060980619X,7
6543,0618012710,10
6543,067088796X,7
6543,0671042831,8
6543,0684872536,7
6543,0767905385,7
6543,0789480646,9
6543,1565123352,9
6543,1573222127,8
6543,1573225789,9
6556,0316198951,8
6563,0060185287,8
6563,0060915544,9
6563,0060987103,8
6563,0061097101,10
6563,0312278586,7
6563,0316693324,5
6563,0380796104,8
6563,0385413041,8
6563,0440213525,9
6563,0446513067,9
6563,0446675059,8
6563,0451188489,5
6563,0552998001,8
6563,0618045996,9
6563,0670032379,9
6563,0671021001,2
6563,0679751602,9
6563,0696218364,9
6563,0743418174,9
6563,0786868716,10
6563,0787123730,4
6563,1402511787,8
6563,1565115430,8
6563,1574533525,5
6566,0451181379,8
6566,0451208765,5
6566,0553284118,8
6574,0679771476,8
6575,006000438X,9
6575,0060198133,8
6575,0060920335,4
6575,0060926317,2
6575,0060972122,3
6575,0060987103,9
6575,0064431290,8
6575,0140119795,7
6575,014028009X,4
6575,014029628X,7
6575,0141000198,4
6575,0142001740,8
6575,0152022341,6
6575,0156006391,9
6575,0312198647,8
6575,0312261594,2
6575,0316776963,8
6575,0316777722,9
6575,0345366239,9
6575,0345413350,5
6575,0345423135,7
6575,0373250126,5
6575,0374121230,6
6575,0375421815,8
6575,0375422412,7
6575,0375501959,9
6575,0375502238,7
6575,037570485X,9
6575,0375725784,7
6575,0385319401,6
6575,038533334X,4
6575,0385720106,7
6575,0385722206,9
6575,0393316580,5
6575,0394741714,9
6575,0399151648,7
6575,042513699X,5
6575,0425167720,8
6575,0425174344,6
6575,0446527785,1
6575,0446600660,7
6575,0446604666,7
6575,0446606812,2
6575,0449002985,7
6575,0449209105,8
6575,0449221393,5
6575,0451205235,6
6575,0452282152,6
6575,0517595753,8
6575,0553574663,6
6575,060960516X,8
6575,0670869902,7
6575,0679429220,6
6575,0679437452,7
6575,0679442405,9
6575,0679463135,9
6575,0679731148,7
6575,0679743839,7
6575,0679751602,9
6575,067976402X,7
6575,068484267X,9
6575,0688177026,9
6575,0741412780,1
6575,0743227441,7
6575,0767902025,3
6575,0786886323,9
6575,080410753X,8
6575,0805210288,5
6575,0836218817,8
6575,0890876789,7
6575,0915230151,6
6575,1571430148,8
6575,1573223425,6
6575,1885171080,6
6577,0425181464,5
6577,0425182878,7
6577,0446527785,7
6577,067976402X,9
6577,068484267X,10
6577,1573225487,5
6582,0140115773,4
6582,0316777722,5
6582,0804119430,6
6592,0440222656,8
6604,0553213806,9
6608,0385722109,4
6611,0316299235,8
6611,0375411992,10
6611,0679433015,9
6611,0842329129,9
6611,0842329218,9
6637,014029628X,10
6637,0142001740,10
6637,0743206045,8
6652,080410753X,7
6655,0517703491,7
6662,0515129224,7
6662,0553801813,8
6667,0671035460,6
6671,0743411269,4
6679,0425162443,7
6679,0671042858,10
6680,0345413369,7
6689,0486285537,10
6697,0670878073,8
6700,0061059323,8
6700,0064400557,9
6704,0142001740,10
6710,0553560220,7
6731,0486270734,7
6731,0831705183,8
6737,0312130279,8
6746,0679410341,7
6761,051511331X,9
6764,0375727345,8
6764,0446604658,9
6769,0425183750,7
6772,0312958358,5
6772,0440206154,8
6772,0440220696,8
6772,0446604844,7
6772,0446605239,5
6772,0449902803,5
6772,0451204514,8
6772,0553575104,7
6772,0684836491,6
6772,0804105820,7
6781,0380817691,7
6781,0553582526,8
6787,0451173139,8
6787,0671011375,7
6788,0671038567,10
6789,0345387651,7
6789,0553278118,5
6789,0743225325,8
6795,0446359866,8
6797,0446527017,8
6800,0451201515,10
6801,0440224853,10
6815,0385504209,10
6854,0373218036,8
6865,0380812975,10
6866,0440225701,7
6871,0140113428,5
6871,034538184X,4
6871,0449211886,5
6884,0671024248,8
6893,038073186X,9
6893,0515104191,9
6894,0140373373,9
6894,0451628039,10
6906,0446604844,9
6906,0446607657,5
6906,0446608653,7
6910,0609804618,9
6912,0446523569,10
6944,0767905385,10
6958,0671034006,7
6965,0689710879,10
6967,0375505148,7
6968,0425121259,5
6988,0061099570,8
6988,0385333919,9
6988,0449001245,8
6990,0064408639,10
6991,0446605239,9
7055,1558216847,7
7060,0849917050,9
7064,0385249683,8
7065,0375406182,9
7071,0805063889,9
7078,0375726403,8
7082,0440217563,5
7082,0525934960,6
7082,0771065175,7
7084,0140042393,10
7084,0141000198,10
7088,0446611778,5
7105,0142001740,7
7105,0552998001,10
7105,0552998486,10
7107,0714530387,10
7119,067976402X,9
7125,0060532149,10
7125,0060560754,8
7125,0060595620,7
7125,0156028778,2
7125,0312284683,6
7125,0312988915,9
7125,0345460391,9
7125,0345469674,3
7125,0345470621,7
7125,037541388X,8
7125,0375727345,7
7125,0380820293,9
7125,0425185508,7
7125,0440241162,8
7125,0451206673,8
7125,0452283027,8
7125,0525947302,8
7125,0553582763,8
7125,060980619X,3
7125,0743229584,8
7125,0743418174,8
7125,0767903854,8
7125,0786868716,10
7125,0871138190,5
7125,1401300316,9
7128,068984042X,10
7134,0061009504,8
7134,0385497954,7
7134,0525947345,8
7134,0812558626,6
7155,0140293450,10
7158,0066214440,5
7158,0316710571,10
7158,0345442768,10
7158,0375502238,4
7158,0399147101,8
7158,0399151273,10
7158,0446360716,10
7158,0446520802,10
7158,0446527793,10
7158,0446532452,8
7158,0446605239,10
7158,0446608955,9
7158,0446610399,9
7158,0446611085,8
7158,0553582747,8
7158,0553801430,7
7158,0553802488,8
7158,0671038184,8
7158,067942525X,10
7158,0786711035,5
7158,0843951958,7
7160,0446606812,9
7183,0425128458,7
7193,0688162827,7
7194,0446610399,10
7210,0140067779,8
7210,0316788228,3
7210,0375421815,6
7210,0553211714,8
7218,0767902521,9
7226,1573225517,9
7233,0060956453,8
7233,0375803483,6
7248,0440213525,10
7248,0446342963,5
7253,0553569902,7
7261,0399142614,6
7268,0671036505,5
7277,0425068293,7
7283,0060987103,9
7283,006109398X,8
7283,0312278586,9
7283,0345380371,8
7283,0345427998,8
7283,0375707972,10
7283,0385504209,9
7283,0385722206,10
7283,044023722X,10
7283,0671004107,8
7283,0743417682,7
7283,0743418174,8
7283,0812542843,8
7283,193156146X,10
7286,030701035X,6
7286,0385029039,10
7286,0395440904,9
7286,0440229499,10
7286,044048474X,8
7286,078681859X,10
7286,0805063331,10
7286,0842359249,8
7286,1885593155,9
7312,0441005543,5
7312,0451193288,9
7312,0451201906,7
7316,0060977493,9
7317,0446516279,10
7317,1842328506,8
7319,0590434985,8
7319,0679751521,8
7338,0515137057,9
7338,0553584383,9
7338,0671027387,9
7341,0140253602,7
7341,0671024108,5
7346,0060987103,7
7346,0061099813,8
7346,0064400468,7
7346,0140253602,8
7346,014029628X,8
7346,0140367152,8
7346,0310218039,8
7346,0316150460,9
7346,034529873X,8
7346,0345327772,8
7346,0345361792,9
7346,0345380371,9
7346,0345391055,7
7346,0375726403,8
7346,0380006286,10
7346,0380603926,8
7346,0380704587,8
7346,0380710722,8
7346,0380731207,7
7346,0380820447,7
7346,0385479565,8
7346,0393001660,7
7346,0425147622,8
7346,0425154092,8
7346,042516988X,8
7346,0440225701,10
7346,0440234743,9
7346,0440236673,8
7346,044048474X,7
7346,0440840953,7
7346,0441002692,7
7346,0446359866,7
7346,0553094653,6
7346,0553212982,8
7346,0553295691,9
7346,059030271X,10
7346,0670892963,7
7346,0671727680,9
7346,0743227441,9
7346,0786868716,7
7346,080410753X,8
7346,0807083178,9
7346,0812504488,8
7346,0812510992,6
7346,0836228995,7
7346,0842314296,8
7346,0874869870,8
7348,037570485X,7
7352,0425132625,6
7352,0425169685,7
7352,0440225817,6
7352,0440234743,8
7352,0446607711,9
7352,0553582127,3
7371,0345387805,8
7371,0425146421,6
7371,0441003583,9
7384,0671789422,8
7404,080213825X,6
7412,0446679593,10
7418,0671644475,7
7426,0060965991,5
7426,0679429220,7
7454,0425176045,8
7456,0449006158,7
7474,006055584X,5
7495,1551668254,6
7509,0060977493,9
7524,0385722206,8
7528,0671001787,8
7538,0446670251,7
7562,0452254345,10
7565,0393317552,5
7565,0449225313,5
7565,0486290816,5
7565,0880015829,5
7569,0515130389,8
7569,0515132187,5
7576,0380727501,9
7607,0933662599,8
7610,0451202473,9
7620,0345380371,9
7620,0399144706,8
7620,044022165X,8
7629,0440111498,10
7629,0553286587,10
7630,0316130133,7
7630,0425132951,8
7634,0385722206,8
7650,0811821706,10
7650,0811828964,10
7651,0316769487,3
7680,0425166392,9
7684,1558745718,7
7723,0425117383,9
7784,0312984294,4
7809,0399139745,10
7809,0679762671,10
7820,0743418174,8
7841,0060987103,9
7841,0140348107,10
7841,0316769487,7
7841,0385486804,9
7841,0440403278,5
7841,0449911659,8
7841,0553274295,9
7860,0399138013,8
7860,0525946829,9
7860,0671038184,7
7864,0345361792,7
7864,0345424719,5
7874,0142001740,9
7875,0312980159,8
7884,0061030635,7
7884,0425125467,8
7887,0316281697,10
7887,0451170385,10
7887,0452281903,10
7887,1558745157,10
7890,0156006847,10
7890,0446527297,4
7890,0451202341,9
7890,0451206339,8
7890,080213825X,8
7908,0486406539,10
7909,0452282829,4
7913,0316954993,8
7913,0345413903,6
7913,0345463153,7
7913,0440967694,6
7913,0609804618,6
7913,0670031720,5
7913,0671683993,3
7913,0802111610,6
7915,0060176156,8
7915,015100692X,5
7915,0156028778,6
7915,0345346491,7
7915,0385504209,10
7915,0395083567,10
7915,042511774X,8
7915,044022103X,7
7915,0451410947,7
7915,0452282152,9
7915,0515133418,5
7915,0671726730,10
7915,0786862564,6
7915,0786868716,10
7916,0505523183,8
7916,0821769278,8
7918,0440224659,10
7928,0821767852,6
7930,0062514377,4
7930,0679751521,8
7941,0449907481,8
7942,0446600253,5
7945,1592861512,10
7954,0385424728,5
7958,0060958111,6
7958,014100018X,9
7958,0374217513,9
7958,0375504613,9
7958,0684801523,8
7958,080410753X,9
7958,080411109X,9
7958,0804114986,10
7962,0061091561,9
7965,0061030996,8
7970,0385323964,5
7980,0066214122,6
7980,0345448359,6
7980,0446527084,7
7982,0515131229,6
7983,0671024248,8
8006,0385504209,9
8019,0440220602,7
8019,0449219550,4
8019,0525458638,8
8019,0553263226,6
8019,0671876570,8
8019,1551666219,5
8027,014029628X,9
8033,0688102255,4
8040,0345387651,8
8048,0802117155,7
8054,0385497466,9
8059,0316693324,6
8066,0060976497,6
8066,014100018X,8
8066,0142001740,10
8066,0156027321,9
8066,0156729156,6
8066,0345420438,4
8066,0385336780,7
8066,044023722X,7
8066,0671880314,8
8066,0679448594,5
8066,0684869497,6
8066,0743206371,5
8066,0743418174,8
8066,076790382X,4
8066,0767905385,7
8066,0871136791,7
8066,1573225517,7
8067,014028009X,5
8067,0312284683,10
8067,0312979886,9
8067,0312980159,10
8067,0345469674,6
8067,0373250274,8
8067,0380782340,9
8067,0440225078,10
8067,0440241162,10
8067,0446606812,8
